id,label,bearing,current_stop_sequence,direction_id,longitude,latitude,speed,updated_at,current_status,route_id,stop_id
"y1779","1779","225","5","0","-71.10235","42.34362","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","65","1520"
"y0882","0882","270","1","1","-71.0766544","42.4026962","None","2025-05-01T19:44:18-04:00","STOPPED_AT","","","112","52716"
"y3320","3320","45","2","0","-71.03898","42.36987","None","2025-05-01T19:46:07-04:00","IN_TRANSIT_TO","","","116","5742"
"y3102","3102","24","15","0","-70.96928866","42.4595252","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","455","4522"
"y0778","0778","135","1","1","-70.8843955","42.2441404","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","220","3582"
"y1306","1306","318","6","0","-71.0228452","42.38326797","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","743","74637"
"y0884","0884","322","56","0","-71.158073259","42.50149261","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","134","9134"
"y0871","0871","270","1","0","-71.1217238","42.3966085","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","94","5104"
"y0762","0762","180","1","1","-71.0414587","42.1616626","None","2025-05-01T19:45:36-04:00","STOPPED_AT","","","238","4277"
"y1610","1610","0","1","0","-71.11441","42.29951","None","2025-05-01T19:45:27-04:00","STOPPED_AT","","","34","10642"
"y1262","1262","135","16","0","-71.08276446","42.30967076","None","2025-05-01T19:45:34-04:00","IN_TRANSIT_TO","","","28","413"
"y1214","1214","128","2","0","-71.09238878","42.33121416","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","28","11257"
"G-10230","3861-3684","90","410","1","-71.12112","42.33149","10.1","2025-05-01T19:46:06-04:00","INCOMING_AT","","","Green-D","70180"
"1837","1837","15","80","1","-71.02751922607422","42.15599822998047","15.6","2025-05-01T19:45:40-04:00","STOPPED_AT","","","CR-NewBedford","MM-0150-S"
"G-10407","3916-3921","30","610","1","-71.06243","42.35614","None","2025-05-01T19:44:40-04:00","IN_TRANSIT_TO","","","Green-D","70201"
"y3291","3291","237","17","0","-71.151973929","42.34907047","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","57","972"
"y1643","1643","317","14","1","-71.13371258","42.28119466","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","40","633"
"O-5482CE5E","1508","20","180","1","-71.07428","42.42668","None","2025-05-01T19:45:22-04:00","STOPPED_AT","","","Orange","70035"
"y2054","2054","180","18","1","-71.11075503","42.41376849","None","2025-05-01T19:46:05-04:00","STOPPED_AT","","","101","5290"
"y1869","1869","270","5","0","-71.06975","42.35139","None","2025-05-01T19:46:04-04:00","IN_TRANSIT_TO","","","501","177"
"y1849","1849","284","6","0","-71.0843445","42.32964933","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","44","64000"
"y1696","1696","195","10","0","-71.09243517","42.281529489","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","31","1713"
"y1942","1942","297","16","0","-71.06387296","42.37950557","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","93","2863"
"y1792","1792","292","10","1","-71.08469049","42.29395656","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","22","378"
"y1293","1293","210","11","0","-71.080892869","42.33327142","None","2025-05-01T19:46:06-04:00","IN_TRANSIT_TO","","","749","61"
"y1988","1988","172","1","0","-71.07668402","42.403051019","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","110","52713"
"y1936","1936","159","18","1","-71.12117428","42.39406572","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","87","2583"
"1847","1847","None","60","0","-70.86881256103516","42.244956970214844","None","2025-05-01T19:45:29-04:00","STOPPED_AT","","","CR-Greenbush","GRB-0183-S"
"y3318","3318","120","52","1","-70.94346041","42.46247623","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","436","14748"
"G-10157","3639-3859","35","610","1","-71.05945","42.35927","None","2025-05-01T19:44:18-04:00","STOPPED_AT","","","Green-C","70201"
"G-10037","3864-3608","301","690","1","-71.10163","42.39018","17.1","2025-05-01T19:46:09-04:00","INCOMING_AT","","","Green-E","70507"
"y2019","2019","311","15","0","-71.13894975","42.40312498","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","77","2275"
"y1671","1671","11","12","1","-71.08973424","42.28909072","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","29","1734"
"y1699","1699","45","61","1","-71.15726","42.26093","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","34E","621"
"1715","1715","None","120","0","-71.15306091308594","42.701637268066406","None","2025-05-01T19:44:48-04:00","STOPPED_AT","","","CR-Haverhill","WR-0264-02"
"y3200","3200","99","16","1","-71.157504059","42.34915686","None","2025-05-01T19:46:01-04:00","STOPPED_AT","","","57","917"
"1713","1713","None","70","0","-71.30852508544922","42.62862014770508","4.5","2025-05-01T19:45:38-04:00","IN_TRANSIT_TO","","","CR-Lowell","NHRML-0254-04"
"y2093","2093","12","1","1","-71.18524231","42.42494368","None","2025-05-01T19:44:27-04:00","STOPPED_AT","","","77","7922"
"y1944","1944","76","4","0","-71.10567923","42.37849095","None","2025-05-01T19:46:07-04:00","IN_TRANSIT_TO","","","109","2570"
"G-10287","3901-3910","105","570","1","-71.08627","42.34788","None","2025-05-01T19:45:53-04:00","IN_TRANSIT_TO","","","Green-C","70154"
"y2072","2072","180","1","1","-70.99177","42.41242","None","2025-05-01T19:46:05-04:00","STOPPED_AT","","","110","15797"
"O-5482CE2C","1442","355","150","1","-71.07695","42.38425","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","Orange","70031"
"y1857","1857","1","1","0","-71.05681549","42.32022157","None","2025-05-01T19:45:59-04:00","STOPPED_AT","","","16","13"
"y1261","1261","304","21","0","-71.087624969","42.29660298","None","2025-05-01T19:45:51-04:00","IN_TRANSIT_TO","","","28","419"
"y1996","1996","273","30","0","-71.069365899","42.425456","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","104","15431"
"y3144","3144","188","30","1","-71.11943794","42.38477941","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","77","2304"
"G-10374","3878-3668","331","710","1","-71.1173","42.40839","3.7","2025-05-01T19:46:05-04:00","STOPPED_AT","","","Green-E","70511"
"y2003","2003","81","15","1","-71.22568604","42.377705269","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","70","8671"
"y1782","1782","315","1","1","-71.11713","42.373","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","1","110"
"1823","1823","39","20","1","-71.06562042236328","41.787506103515625","25.5","2025-05-01T19:45:34-04:00","IN_TRANSIT_TO","","","CR-NewBedford","NBM-0374-01"
"y1655","1655","31","25","1","-71.11489355","42.297953699","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","32","875"
"1855","1855","None","70","0","-71.10978698730469","42.12686538696289","4.0","2025-05-01T19:45:45-04:00","IN_TRANSIT_TO","","","CR-Providence","SB-0189-S"
"y2069","2069","123","51","1","-71.098819219","42.36253824","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","70","73"
"y1833","1833","0","1","0","-71.05786","42.33036","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","16","13"
"R-5482D1A1","1520","175","20","0","-71.11925","42.39202","None","2025-05-01T19:45:54-04:00","INCOMING_AT","","","Red","70065"
"y1255","1255","180","29","0","-71.09349","42.27798","None","2025-05-01T19:45:16-04:00","IN_TRANSIT_TO","","","28","1716"
"y1320","1320","299","1","0","-71.05609031","42.351186","None","2025-05-01T19:45:52-04:00","STOPPED_AT","","","743","74611"
"y1803","1803","89","1","1","-71.03168424","42.33856931","None","2025-05-01T19:46:05-04:00","STOPPED_AT","","","11","33"
"y2043","2043","329","7","0","-71.14739631","42.40994116","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","350","2279"
"y1746","1746","90","1","0","-71.05751899","42.33029467","None","2025-05-01T19:43:38-04:00","STOPPED_AT","","","16","13"
"y1966","1966","161","16","1","-71.00799915","42.45403024","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","430","7513"
"G-10231","3857-3686","215","50","0","-71.05951","42.35929","None","2025-05-01T19:45:54-04:00","IN_TRANSIT_TO","","","Green-B","70196"
"y1969","1969","121","1","0","-71.07926852","42.37229711","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","69","70500"
"G-10069","3844-3660","225","420","0","-71.14145","42.33787","5.2","2025-05-01T19:45:33-04:00","STOPPED_AT","","","Green-C","70233"
"R-5482CCC0","1504","10","1","1","-71.00156","42.20749","None","2025-05-01T19:42:44-04:00","STOPPED_AT","","","Red","Braintree-01"
"y0773","0773","199","2","0","-71.064420369","42.284621309","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","240","536"
"y3306","3306","110","37","0","-70.97568247","42.458070529","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","426","7451"
"G-10320","3618-3852","90","370","1","-71.16462","42.32672","5.1","2025-05-01T19:45:20-04:00","STOPPED_AT","","","Green-D","70172"
"y1304","1304","95","5","1","-71.02968722","42.3742789","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","743","7097"
"y3131","3131","181","15","1","-71.122039009","42.41169168","None","2025-05-01T19:46:01-04:00","STOPPED_AT","","","80","2376"
"G-10384","3811-3681","240","100","0","-71.07085","42.35188","None","2025-05-01T19:45:52-04:00","STOPPED_AT","","","Green-B","70157"
"y2008","2008","90","1","0","-71.07607","42.40247","None","2025-05-01T19:45:35-04:00","STOPPED_AT","","","106","52712"
"y1600","1600","61","13","1","-71.116059009","42.27861296","None","2025-05-01T19:46:06-04:00","STOPPED_AT","","","30","96459"
"y3247","3247","98","33","1","-71.10034867","42.34917246","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","57","941"
"y2053","2053","347","3","0","-71.08889644","42.37771847","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","88","2607"
"y1818","1818","180","10","0","-71.0752","42.32512","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","45","1577"
"y1828","1828","332","21","1","-71.070826909","42.34663373","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","9","36540"
"y3312","3312","244","15","1","-71.03807568","42.37519701","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","120","5854"
"y1318","1318","334","9","1","-71.04343459","42.34873432","None","2025-05-01T19:46:01-04:00","IN_TRANSIT_TO","","","742","74616"
"y3341","3341","269","21","1","-70.94505064","42.54812056","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","435","4561"
"R-5482D124","1828","170","180","0","-71.05206","42.31602","None","2025-05-01T19:45:41-04:00","IN_TRANSIT_TO","","","Red","70097"
"y1637","1637","45","1","0","-71.11424","42.29971","None","2025-05-01T19:45:28-04:00","STOPPED_AT","","","34E","10642"
"y3128","3128","108","25","1","-71.09783996","42.3680785","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","64","24483"
"y2071","2071","59","10","0","-71.07937114","42.41420028","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","108","9050"
"y1418","1418","338","34","0","-71.18976036","42.48536265","None","2025-05-01T19:45:41-04:00","IN_TRANSIT_TO","","","354","1691"
"R-5482D01B","1906","130","100","0","-71.05553","42.35145","None","2025-05-01T19:45:32-04:00","IN_TRANSIT_TO","","","Red","70081"
"y0812","0812","174","21","0","-70.96521644","42.20717986","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","225","3808"
"B-5482D6BE","0739","275","90","0","-71.0574","42.35889","None","2025-05-01T19:45:43-04:00","STOPPED_AT","","","Blue","70041"
"y0828","0828","210","23","0","-71.02462058","42.24006351","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","238","1639"
"y2009","2009","71","35","1","-71.16714363","42.36389304","None","2025-05-01T19:45:40-04:00","IN_TRANSIT_TO","","","70","1436"
"y1804","1804","131","1","0","-71.103815759","42.36531739","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","15","17863"
"y1421","1421","153","41","0","-71.02059257","42.45542063","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","429","7559"
"y1816","1816","322","4","0","-71.06049574","42.35048735","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","504","9983"
"y3328","3328","180","29","1","-71.03918","42.37693","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","116","5734"
"y1267","1267","275","35","1","-71.09278841","42.33136966","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","28","21148"
"1844","1844","232","60","1","-70.96669006347656","42.22209930419922","13.0","2025-05-01T19:45:52-04:00","IN_TRANSIT_TO","","","CR-Greenbush","GRB-0118-S"
"y1653","1653","14","28","0","-71.15766038","42.29566673","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","51","1890"
"y2022","2022","316","38","1","-71.09685508","42.379620269","None","2025-05-01T19:46:00-04:00","STOPPED_AT","","","109","2613"
"y0800","0800","154","38","0","-71.06172143","42.19874997","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","240","4166"
"R-5482CFAE","1873","310","180","1","-71.10401","42.36554","None","2025-05-01T19:44:46-04:00","STOPPED_AT","","","Red","70070"
"y3331","3331","188","12","1","-70.87873853","42.55284119","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","451","7128"
"G-10391","3868-3659","315","520","0","-71.17516","42.32834","3.7","2025-05-01T19:46:06-04:00","IN_TRANSIT_TO","","","Green-D","70171"
"y1935","1935","333","4","0","-71.11925896","42.38503844","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","77","2314"
"y0862","0862","285","3","0","-71.02659747","42.38826445","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","104","5675"
"y3261","3261","205","11","0","-71.0841304","42.330188309","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","47","64"
"y1975","1975","220","11","1","-71.154159289","42.41476054","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","67","23535"
"y1280","1280","210","11","0","-71.08041678","42.33371652","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","749","61"
"y0788","0788","95","12","0","-70.97051819","42.24515324","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","220","3527"
"G-10035","3626-3872","331","710","1","-71.1118","42.40108","6.3","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","Green-E","70511"
"y1258","1258","320","9","1","-71.112106839","42.32187007","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","39","6570"
"y1981","1981","208","15","1","-71.15213381","42.35142297","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","86","1083"
"ynk346","346","338","None","None","-71.07267046","42.35016073","None","2025-05-01T19:21:10-04:00","IN_TRANSIT_TO","","","Shuttle-Generic",""
"y0768","0768","180","1","1","-71.0051882","42.251994","None","2025-05-01T19:45:09-04:00","STOPPED_AT","","","215","32003"
"y1440","1440","17","40","0","-71.09482306","42.44764033","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","99","15058"
"y1928","1928","225","1","0","-71.02926","42.37496","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","104","7096"
"y1276","1276","71","4","0","-71.063014039","42.34952153","None","2025-05-01T19:46:06-04:00","IN_TRANSIT_TO","","","751","49003"
"O-5482D5EE","1462","355","110","1","-71.05775","42.35881","None","2025-05-01T19:45:26-04:00","STOPPED_AT","","","Orange","70023"
"y1875","1875","238","19","0","-71.08743102","42.30221778","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","16","11587"
"O-5482D392","1446","120","50","0","-71.07041","42.37376","None","2025-05-01T19:45:27-04:00","STOPPED_AT","","","Orange","70028"
"y1870","1870","63","1","0","-71.07837853","42.35013568","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","9","175"
"1711","1711","250","30","0","-71.17796325683594","42.3956298828125","11.6","2025-05-01T19:45:29-04:00","IN_TRANSIT_TO","","","CR-Fitchburg","FR-0074-01"
"y2091","2091","214","14","1","-71.0477186","42.41588309","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","109","5487"
"y1678","1678","225","27","0","-71.16498601","42.25504372","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","34","10835"
"y1967","1967","254","49","0","-71.26590562","42.45839672","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","76","85231"
"y1339","1339","308","1","0","-71.05560903","42.35225476","None","2025-05-01T19:45:42-04:00","STOPPED_AT","","","741","74611"
"y2066","2066","120","14","1","-71.087303149","42.38909201","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","89","2710"
"G-10101","3802-3689","45","490","1","-71.10324","42.33478","None","2025-05-01T19:45:59-04:00","STOPPED_AT","","","Green-E","70250"
"y0776","0776","41","4","0","-70.9969563","42.25515576","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","216","3425"
"O-5482C917","1504","185","1","0","-71.0708","42.43772","None","2025-05-01T19:42:34-04:00","IN_TRANSIT_TO","","","Orange","Oak Grove-01"
"G-10235","3814","45","220","1","-71.13568","42.3392","4.8","2025-05-01T19:46:00-04:00","INCOMING_AT","","","Green-C","70230"
"y3284","3284","123","5","0","-71.09335043","42.33137343","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","66","21148"
"R-5482CAAA","1814","135","190","0","-71.02866","42.27433","None","2025-05-01T19:46:02-04:00","INCOMING_AT","","","Red","70099"
"y1973","1973","331","16","0","-71.10411085","42.39697858","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","80","2404"
"y1985","1985","77","51","0","-71.21490225","42.48546907","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","350","18245"
"y0893","0893","225","10","1","-71.04614841","42.43377847","None","2025-05-01T19:45:34-04:00","STOPPED_AT","","","106","5436"
"y1718","1718","3","1","1","-71.114627119","42.30385032","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","41","11939"
"y1898","1898","217","2","0","-71.09761041","42.348140059","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","60","8993"
"y0783","0783","280","50","1","-70.99369869","42.24986711","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","222","3635"
"y2094","2094","324","21","1","-71.03814849","42.39142003","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","111","5607"
"y2099","2099","135","43","0","-71.23372915","42.37677131","None","2025-05-01T19:46:06-04:00","IN_TRANSIT_TO","","","70","88333"
"y3228","3228","253","10","0","-71.21666225","42.35017571","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","553","7647"
"y0804","0804","187","3","0","-71.06097289","42.29801758","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","201","325"
"y1801","1801","125","15","0","-71.085229789","42.30527197","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","22","415"
"R-5482D643","1875","275","220","1","-71.12604","42.39751","None","2025-05-01T19:46:05-04:00","IN_TRANSIT_TO","","","Red","70061"
"G-10390","3845-3696","225","510","0","-71.14978","42.33479","3.0","2025-05-01T19:46:03-04:00","IN_TRANSIT_TO","","","Green-D","70173"
"y1271","1271","193","4","0","-71.08063964","42.346122","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","39","11388"
"y3276","3276","0","1","1","-71.18549","42.36371","None","2025-05-01T19:45:17-04:00","STOPPED_AT","","","57","900"
"y0822","0822","34","23","1","-71.03372765","42.254757449","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","215","3352"
"O-5482CBA3","1474","40","60","1","-71.08795","42.33776","None","2025-05-01T19:45:52-04:00","INCOMING_AT","","","Orange","70013"
"y2107","2107","270","1","0","-71.12292","42.37261","None","2025-05-01T19:46:05-04:00","STOPPED_AT","","","109","76125"
"y1781","1781","315","28","0","-71.11002","42.35063","None","2025-05-01T19:46:05-04:00","STOPPED_AT","","","47","1810"
"G-10349","3713","135","330","1","-71.23383","42.32802","13.4","2025-05-01T19:46:09-04:00","INCOMING_AT","","","Green-D","70164"
"G-10417","3631-3836","270","310","0","-71.16587","42.34006","None","2025-05-01T19:45:49-04:00","INCOMING_AT","","","Green-B","70107"
"R-548296B8","1833","95","10","0","-71.12587","42.3974","None","2025-05-01T19:46:09-04:00","INCOMING_AT","","","Red","70063"
"y1986","1986","136","5","0","-71.06264477","42.42868886","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","411","5459"
"y1316","1316","120","6","0","-71.03344937","42.34573417","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","742","30249"
"y1623","1623","188","31","0","-71.11443067","42.311528209","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","41","11164"
"y0774","0774","90","1","1","-71.0276373","42.1563226","None","2025-05-01T19:45:36-04:00","STOPPED_AT","","","240","4255"
"y1914","1914","15","1","0","-71.05966114","42.354447419","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","11","16538"
"y2028","2028","180","1","0","-71.05721","42.35698","None","2025-05-01T19:45:26-04:00","STOPPED_AT","","","92","6548"
"1800","1800","None","30","1","-71.14407348632812","42.516265869140625","None","2025-05-01T19:45:45-04:00","STOPPED_AT","","","CR-Lowell","NHRML-0127-02"
"y3353","3353","172","26","1","-71.02500999","42.463500689","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","429","7529"
"y1614","1614","14","16","1","-71.15467533","42.28628943","None","2025-05-01T19:46:12-04:00","STOPPED_AT","","","37","784"
"G-10049","3652-3834","60","590","1","-71.07081","42.3518","None","2025-05-01T19:44:58-04:00","IN_TRANSIT_TO","","","Green-E","70158"
"1805","1805","24","50","0","-70.8996353149414","42.50520324707031","17.4","2025-05-01T19:45:44-04:00","IN_TRANSIT_TO","","","CR-Newburyport","ER-0168-S"
"1812","1812","209","100","1","-70.98834991455078","42.42467498779297","30.8","2025-05-01T19:45:37-04:00","IN_TRANSIT_TO","","","CR-Newburyport","ER-0042-02"
"y1995","1995","270","1","0","-71.23564","42.3745","None","2025-05-01T19:45:33-04:00","STOPPED_AT","","","61","86944"
"y2097","2097","253","2","0","-71.08893729","42.36286087","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","85","12232"
"y1948","1948","8","21","0","-71.05976579","42.40247675","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","109","5565"
"G-10385","3908-3904","0","None","1","-71.25295","42.3377","2.5","2025-05-01T19:45:39-04:00","IN_TRANSIT_TO","","","Green-C",""
"y3155","3155","253","14","0","-71.16284555","42.376871919","None","2025-05-01T19:46:06-04:00","STOPPED_AT","","","73","2123"
"y1337","1337","88","5","0","-71.024557","42.363277","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","741","17091"
